id	text	misogynous	misogyny_category	target
1008	@Corter_back I know. It must be so hard waiving pom poms around at this hour #WomenSuck	1	discredit	passive
1009	@Corter_back no I said hope. I hope you women learn your place! #SitDownInTheKitchen	1	dominance	passive
1010	@devhowellll Taylor Swift is an untalented skank who can't sing, knows 3 guitar chords, and has an Adams apple #WomenSuck	1	discredit	active
1011	@eisemad15 maybe if you weren't such a tease your mom wouldn't tease you #WomenSuck	1	derailing	active
1012	@emcmaines things wouldn't need fixing if girls didn't fuck them up! #WomenSuck	1	discredit	passive
1013	@femfreq Anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card	1	derailing	active
1014	@femfreq But how can they be raped if no men are there to rape them?	1	derailing	passive
1015	@femfreq Fuck you and all of your videos you stupid video game criticizing bitch stop fucking talking about things you know nothing about fucker	1	dominance	active
1016	@femfreq Y'know, you'd probably get a job at Subway because all a cunt like you is good for is making sandwiches	1	stereotype	active
1017	@Hambone108 no no, not people. WOMEN. They're not people.	1	dominance	passive
1018	@Hambone108 why do women have holes? To fill, duhh!	1	sexual_harassment	passive
1019	@JWMofficial don't even get me started on spandex! #WomenSuck	1	discredit	passive
1020	@landsharrk cuz girls are stupid and pick assholes. Meanwhile they friend zone the good ones	1	discredit	passive
1021	@LaRoccaSpeaks sack up and talk to her pussy #WomenSuck	1	stereotype	active
1022	@lindaws @PennyRed @headhntr The main reason that @pennyred doesn’t want to talk about her experiences with rape and sexual assault is that she is saving the stories for a more lucrative writing gig.	1	derailing	active
1023	@localnotail @fairplaywomen @CCriadoPerez What about the women who rape men and boys? Oh, wait, that doesn't exist because rape laws are gynocentric...#FeministLogic	1	derailing	passive
1024	@McCaineNL @DawnHFoster @Mr_Considerate Think all the rape put a bit of a dampener of liberation tbf	1	derailing	passive
1025	@melstreett don't worry about it and go make me a sandwich woman. #WomenSuck	1	stereotype	active
1026	@PennyRed @TIME This is not rape culture for fucks sake. It’s literally just a scumbag taking advantage of their position. Nothing new under the sun.	1	derailing	passive
1027	@PennyRed A bit of consistency from the left regarding rape would be helpful. You lot only care when it’s white middle class types vs the patriarchy.	1	discredit	active
1028	@PennyRed And enough women make false rape accusations against men for us not to trust you.	1	derailing	passive
1029	@rbonhoff let's get weird! Summertime baby! #FuckBitches	1	discredit	passive
1030	@SAMeherebr0 you probably ruined all yours. Considering you're a woman	1	discredit	passive
1031	@Simon_Snodgrass @BBCNewsnight @Cruella1 Yeah, but who was the bitch that wouldn't let her answer?	1	discredit	active
1032	@Steffersxoxo I'm 16. Had plenty of women. They all suck b	1	dominance	passive
1033	@Steffersxoxo stupid women fuck up my life #WomenSuck	1	discredit	passive
1034	@Steffersxoxo weird as fuck cuz women suck. #YouSuck	1	discredit	passive
1035	@taylornikola @granola_barr @emcmaines hey C Milton sloot, from the evidence I see ur a trashy bitch. Congrats on being a fuck up #WomenSuck	1	discredit	active
1036	@taylornikola I would give you some lovin back but I'm just here to point out where women fuck up. But thanks <3 #WomenSuck	1	discredit	passive
1037	@taylornikola maybe if you women weren't so fucking indecisive you'd understand	1	dominance	passive
1038	@taylornikola treating girls 'correctly' would involve fire and gasoline.	1	sexual_harassment	passive
1039	@Whackyrach @PennyRed Just bitch, bitch, bitch because you don’t get the attention you want or the singular self-importance.	1	discredit	active
1040	99% of women in the olympics look like beefy dikes	1	stereotype	passive
1041	Alcohol doesn't give you an excuse to be a whore. #WomenSuck	1	discredit	active
1042	Another new day for women to fuck up #WomenSuck	1	stereotype	passive
1043	Anything that bleeds for a week and doesn't die is a monster #WomenSuck	1	discredit	passive
1044	Asian girls have sideways vaginas #Fact	1	stereotype	passive
1045	break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat #WomenSuck	1	discredit	passive
1046	Calling guys immature doesn't make you any more mature. Ladies you need to find some other BS excuse for ditching us! #WomenSuck	1	discredit	passive
1047	Cheerleaders make me fucking sick! It's not a sport you dumb skanks so go back to caking on your makeup. #WomenSuck	1	discredit	passive
1048	C'mon everyone Re-Tweet this to spread the word! #WomenSuck	1	dominance	passive
1049	Come on everyone spread the word! Let's get WomenSuckk big! #retweetthisone	1	dominance	passive
1050	Cook, clean, and deliver our awesome fucking offspring	1	dominance	passive
1051	Dick em Dick em DOWN...DOWN...DOWN... I'll dick a bitch DOWN...DOWN...DOWN...	1	sexual_harassment	passive
1052	Do you really think it's hot to dance all over black guys? You've completely ruined your image for us humans #WomenSuck	1	discredit	passive
1053	Domestic abuse is never okay.... Unless your wife is a bitch #WomenSuck	1	sexual_harassment	passive
1054	Don't fucking toy with me #WomenSuck	1	dominance	passive
1055	Don't get all excited. She may be talking to you, but she's probably talking to 4 other dudes as well #WomenSuck	1	discredit	active
1056	Don't get offended ladies, men are always right	1	dominance	passive
1057	Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck	1	discredit	passive
1058	Don't tug on my dick unless you plan on sucking it.... In other words, flirting is not acceptable!	1	sexual_harassment	passive
1059	Everyone makes mistakes. But only women don't admit theirs #WomenSuck	1	stereotype	passive
1060	Fake hair, fake nails, fake personality, and pounds of makeup...... And you expect a REAL guy? Gotcha bitch #WomenSuck	1	stereotype	active
1061	For international women's day I'd like to offer up my penis to any of you bitches in need of some dick	1	sexual_harassment	passive
1062	Gels getting overly emotional about things that don't matter? Color me shocked! #WomenSuck	1	discredit	passive
1063	Get over yourselves ladies... You're wrong.... all the time!	1	dominance	passive
1064	Girls are not human beings, they're objects	1	stereotype	passive
1065	Girls Don't Poop... They just cry!	1	discredit	passive
1066	Guys only have one heart so dont play with it.... But they have two balls so play with those #WomenSuck	1	sexual_harassment	passive
1067	Guys relax. Leave the twitter fights to the professionals. I mean vaginals. I mean women. #WomenSuck	1	stereotype	passive
1068	Happy 4th of July everyone! Ladies don't fuck it up! () () () () <---- vaginas	1	discredit	passive
1069	Hey guys thanks for following! Spread the word and make sure everyone knows #WomenSuck	1	dominance	passive
1070	How many guys have you given your number so they would call you maybe? #Whore #WomenSuck	1	discredit	active
1071	I cannot stand girls that ALWAYS have to have a boyfriend. #AttentionWhores #WomenSuck	1	discredit	passive
1072	I don't know why women wear watches, there's a perfectly good clock on the stove. #WomenSuck	1	stereotype	passive
1073	I don't take you places because I wanna be friends. My car doesn't run on friendship bitch it runs on ethanol! #WomenSuck	1	discredit	active
1074	I hate girls that thing they are super hot when they're ugly as fuck! #WomenSuck	1	discredit	passive
1075	I hate when girls bitch about not having a date to a dance when they've turned down every guy that asked them #WomenSuck	1	discredit	passive
1076	I hate When girls don't wanna start anything cuz they don't wanna ruin your friendship I DIDNT WANNA BE FRIENDS FROM THE START #WomenSuck	1	discredit	passive
1077	I hate when girls use guys. We're not toys damn it! #WomenSuck	1	discredit	passive
1078	I have no desire to even communicate with chicks that have bf's. You might as well be a rock cuz there's no point talking to you #WomenSuck	1	discredit	passive
1079	I kinda want to see you again just so I can punch you in the kidney. #WomenSuck	1	sexual_harassment	active
1080	I like boobs as much as the next guy, but usually what they are attached to are nagging menstruating fucks! #WomenSuck	1	stereotype	passive
1081	I wonder why girls even follow me. All I do is call you out on the sick shut you do to us guys #WomenSuck	1	discredit	passive
1082	I would pay anything to know what goes on in girls' minds #WomenSuck	1	discredit	passive
1083	I wouldn't be talking to you if I just wanted to be friends. #WomenSuck	1	discredit	passive
1084	If you have to ask why #WomenSuck you're obviously a woman.... And you suck.... #subtweet	1	dominance	passive
1085	If you slow the video down you can see the problem..... Yep she's a woman #WomenSuck	1	dominance	passive
1086	If your girl ends it with you, don't be upset. It's not your fault. She's just a dumb sloot #WomenSuck	1	discredit	active
1087	If you're a whore when you're drunk, you're always a whore #WhoresAtHeart #WomenSuck	1	discredit	active
1088	I'm a human being not a toy so stop fucking playing with me #WomenSuck	1	discredit	passive
1089	I'm just as bitter as the day it happened. FUCK YOU! #GoDie #WomenSuck	1	sexual_harassment	passive
1090	I'm not gonna text you 24-7. I have a life. If you liked me that much you would be with me and not texting me! #WomenSuck	1	discredit	passive
1091	I'm surprised my ex-girlfriend isn't on Shark Week.... She was a vicious bitch! #WomenSuck	1	discredit	active
1092	It figures the hurricane is named after a woman. They always fuck everything up #Sandy #Bitch #WomenSuck	1	stereotype	passive
1093	It snowing. You ladies better start shoveling! #EqualRights #WomenSuck	1	dominance	passive
1094	It's a shame we don't talk anymore. But that's your fault! #WomenSuck	1	discredit	active
1095	I've reached a point in my life where I've realized theres no such thing as a girl that won't hurt you. Eventually they all will #WomenSuck	1	discredit	passive
1096	I've said it before and I'll say it again. Don't tug on my dick unless you plan on sucking it! #WomenSuck	1	dominance	active
1097	I've yet to come across a nice girl. They all end up being bitches in the end #WomenSuck	1	discredit	passive
1098	Jumping from guy to guy isn't funny or cute. It's mean. Men are human beings not pieces of meat and we deserve respect #WomenSuck	1	discredit	passive
1099	Just when things are going good women will fuck it up. They're not happy unless there's turmoil #WomenSuck	1	discredit	passive
1100	Ladies don't act like you care about shark week. Make me sandwiches while I watch it! #KnowYourPlace #WomenSuck	1	stereotype	passive
1101	Ladies the moment you start hanging around with black dudes is the moment I no longer consider you a human #WomenSuck	1	dominance	passive
1102	Ladies we dont hate you for your size or looks, we hate you becuase youre all conniving bitches with no souls! #WomenSuck	1	dominance	passive
1103	Ladies you need to realize something. You may have a boyfriend, but unless there's a ring, you're still fair game ;) #WomenSuck	1	discredit	passive
